,text,href
2840,Loophole Abuse,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoopholeAbuse
2841,Looter Shooter,https://tvtropes.org/pmwiki/pmwiki.php/Main/LooterShooter
2842,Loser Archetype,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoserArchetype
2843,Lost Food Grievance,https://tvtropes.org/pmwiki/pmwiki.php/Main/LostFoodGrievance
2844,Lost In Translation,https://tvtropes.org/pmwiki/pmwiki.php/Main/LostInTranslation
2845,Lotus Eater Machine,https://tvtropes.org/pmwiki/pmwiki.php/Main/LotusEaterMachine
2846,Loudness War,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoudnessWar
2847,Lovable Coward,https://tvtropes.org/pmwiki/pmwiki.php/Main/LovableCoward
2848,Love At First Sight,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoveAtFirstSight
2849,Love Cannot Overcome,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoveCannotOvercome
2850,Lovecraftian Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/LovecraftianTropes
2851,Lovecraft Lite,https://tvtropes.org/pmwiki/pmwiki.php/Main/LovecraftLite
2852,Lovecraft On Film,https://tvtropes.org/pmwiki/pmwiki.php/Main/LovecraftOnFilm
2853,Love Dodecahedron,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoveDodecahedron
2854,Love Hurts,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoveHurts
2855,Love Interests,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoveInterests
2856,Love Letter,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoveLetter
2857,Love Makes You Evil,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoveMakesYouEvil
2858,Love Potion,https://tvtropes.org/pmwiki/pmwiki.php/Main/LovePotion
2859,Love Redeems,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoveRedeems
2860,Loves My Alter Ego,https://tvtropes.org/pmwiki/pmwiki.php/Main/LovesMyAlterEgo
2861,Love Triangle,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoveTriangle
2862,Love Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoveTropes
2863,Loving A Shadow,https://tvtropes.org/pmwiki/pmwiki.php/Main/LovingAShadow
2864,Lower Class Lout,https://tvtropes.org/pmwiki/pmwiki.php/Main/LowerClassLout
2865,Low Fantasy,https://tvtropes.org/pmwiki/pmwiki.php/Main/LowFantasy
2866,Low Tier Letdown,https://tvtropes.org/pmwiki/pmwiki.php/Main/LowTierLetdown
2867,Loyal Animal Companion,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoyalAnimalCompanion
2868,Loyalty Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/LoyaltyTropes
2869,Luck Based Mission,https://tvtropes.org/pmwiki/pmwiki.php/Main/LuckBasedMission
2870,Luckily My Shield Will Protect Me,https://tvtropes.org/pmwiki/pmwiki.php/Main/LuckilyMyShieldWillProtectMe
2871,Luck Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/LuckTropes
2872,Ludicrous Gibs,https://tvtropes.org/pmwiki/pmwiki.php/Main/LudicrousGibs
2873,Luke I Am Your Father,https://tvtropes.org/pmwiki/pmwiki.php/Main/LukeIAmYourFather
2874,Luminescent Blush,https://tvtropes.org/pmwiki/pmwiki.php/Main/LuminescentBlush
2875,Luring In Prey,https://tvtropes.org/pmwiki/pmwiki.php/Main/LuringInPrey
2876,Luxury Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/LuxuryTropes
2877,Lyrical Dissonance,https://tvtropes.org/pmwiki/pmwiki.php/Main/LyricalDissonance
2878,Mac Guffin,https://tvtropes.org/pmwiki/pmwiki.php/Main/MacGuffin
2879,Mac Guffin Snowclones,https://tvtropes.org/pmwiki/pmwiki.php/Main/MacGuffinSnowclones
2880,Machinima,https://tvtropes.org/pmwiki/pmwiki.php/Main/Machinima
2881,Made In Country X,https://tvtropes.org/pmwiki/pmwiki.php/Main/MadeInCountryX
2882,Made Of Explodium,https://tvtropes.org/pmwiki/pmwiki.php/Main/MadeOfExplodium
2883,Made Of Indestructium,https://tvtropes.org/pmwiki/pmwiki.php/Main/MadeOfIndestructium
2884,Made Of Index,https://tvtropes.org/pmwiki/pmwiki.php/Main/MadeOfIndex
2885,Made Of Iron,https://tvtropes.org/pmwiki/pmwiki.php/Main/MadeOfIron
2886,Made Of Plasticine,https://tvtropes.org/pmwiki/pmwiki.php/Main/MadeOfPlasticine
2887,Made Out To Be A Jerkass,https://tvtropes.org/pmwiki/pmwiki.php/Main/MadeOutToBeAJerkass
2888,Mad Love,https://tvtropes.org/pmwiki/pmwiki.php/Main/MadLove
2889,Madness Mantra,https://tvtropes.org/pmwiki/pmwiki.php/Main/MadnessMantra
2890,Madness Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MadnessTropes
2891,Mad Scientist,https://tvtropes.org/pmwiki/pmwiki.php/Main/MadScientist
2892,Magazines,https://tvtropes.org/pmwiki/pmwiki.php/Main/Magazines
2893,Magazine Show,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagazineShow
2894,Magical Computer,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagicalComputer
2895,Magical Girl,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagicalGirl
2896,Magical Girl Genre Index,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagicalGirlGenreIndex
2897,Magical Girl Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagicalGirlTropes
2898,Magical Girl Warrior,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagicalGirlWarrior
2899,Magical Minority Person,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagicalMinorityPerson
2900,Magic And Powers,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagicAndPowers
2901,Magic Hat,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagicHat
2902,Magic Is Feminine,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagicIsFeminine
2903,Magic Knight,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagicKnight
2904,Magic Pants,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagicPants
2905,Magikarp Power,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagikarpPower
2906,Magitek,https://tvtropes.org/pmwiki/pmwiki.php/Main/Magitek
2907,Magnetic Hero,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagneticHero
2908,Magnificent Bastard,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagnificentBastard
2909,Magnum Opus,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagnumOpus
2910,Magnum Opus Dissonance,https://tvtropes.org/pmwiki/pmwiki.php/Main/MagnumOpusDissonance
2911,Maid,https://tvtropes.org/pmwiki/pmwiki.php/Main/Maid
2912,Mail And Delivery Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MailAndDeliveryTropes
2913,Major Injury Underreaction,https://tvtropes.org/pmwiki/pmwiki.php/Main/MajorInjuryUnderreaction
2914,Major World Cities,https://tvtropes.org/pmwiki/pmwiki.php/Main/MajorWorldCities
2915,Make My Index Live,https://tvtropes.org/pmwiki/pmwiki.php/Main/MakeMyIndexLive
2916,Make Wrong What Once Went Right,https://tvtropes.org/pmwiki/pmwiki.php/Main/MakeWrongWhatOnceWentRight
2917,Making A Splash,https://tvtropes.org/pmwiki/pmwiki.php/Main/MakingASplash
2918,Making Love In All The Wrong Places,https://tvtropes.org/pmwiki/pmwiki.php/Main/MakingLoveInAllTheWrongPlaces
2919,Malaproper,https://tvtropes.org/pmwiki/pmwiki.php/Main/Malaproper
2920,Malaysian Media,https://tvtropes.org/pmwiki/pmwiki.php/Main/MalaysianMedia
2921,Male Gaze,https://tvtropes.org/pmwiki/pmwiki.php/Main/MaleGaze
2922,Malevolent Masked Men,https://tvtropes.org/pmwiki/pmwiki.php/Main/MalevolentMaskedMen
2923,Malicious Misnaming,https://tvtropes.org/pmwiki/pmwiki.php/Main/MaliciousMisnaming
2924,Malicious Slander,https://tvtropes.org/pmwiki/pmwiki.php/Main/MaliciousSlander
2925,Maltese Media,https://tvtropes.org/pmwiki/pmwiki.php/Main/MalteseMedia
2926,Mama Bear,https://tvtropes.org/pmwiki/pmwiki.php/Main/MamaBear
2927,Mammal Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MammalTropes
2928,Manchild,https://tvtropes.org/pmwiki/pmwiki.php/Main/Manchild
2929,Mandela Effect,https://tvtropes.org/pmwiki/pmwiki.php/Main/MandelaEffect
2930,Man Eating Plant,https://tvtropes.org/pmwiki/pmwiki.php/Main/ManEatingPlant
2931,Manga,https://tvtropes.org/pmwiki/pmwiki.php/Main/Manga
2932,Manga Effects,https://tvtropes.org/pmwiki/pmwiki.php/Main/MangaEffects
2933,Mangaka,https://tvtropes.org/pmwiki/pmwiki.php/Main/Mangaka
2934,Manhua,https://tvtropes.org/pmwiki/pmwiki.php/Main/Manhua
2935,Manhwa,https://tvtropes.org/pmwiki/pmwiki.php/Main/Manhwa
2936,Manipulative Bastard,https://tvtropes.org/pmwiki/pmwiki.php/Main/ManipulativeBastard
2937,Manly Man,https://tvtropes.org/pmwiki/pmwiki.php/Main/ManlyMan
2938,Manly Tears,https://tvtropes.org/pmwiki/pmwiki.php/Main/ManlyTears
2939,Man Of A Thousand Voices,https://tvtropes.org/pmwiki/pmwiki.php/Main/ManOfAThousandVoices
2940,Map Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MapTropes
2941,Marathon Running,https://tvtropes.org/pmwiki/pmwiki.php/Main/MarathonRunning
2942,Market Based Title,https://tvtropes.org/pmwiki/pmwiki.php/Main/MarketBasedTitle
2943,Marriage Of Convenience,https://tvtropes.org/pmwiki/pmwiki.php/Main/MarriageOfConvenience
2944,Marriage Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MarriageTropes
2945,Marshmallow Hell,https://tvtropes.org/pmwiki/pmwiki.php/Main/MarshmallowHell
2946,Mars Media,https://tvtropes.org/pmwiki/pmwiki.php/Main/MarsMedia
2947,Marth Debuted In Smash Bros,https://tvtropes.org/pmwiki/pmwiki.php/Main/MarthDebutedInSmashBros
2948,Martial Arts Movie,https://tvtropes.org/pmwiki/pmwiki.php/Main/MartialArtsMovie
2949,Marvel Comics Characters,https://tvtropes.org/pmwiki/pmwiki.php/Main/MarvelComicsCharacters
2950,Marvel Comics Events,https://tvtropes.org/pmwiki/pmwiki.php/Main/MarvelComicsEvents
2951,Marvel Comics Series,https://tvtropes.org/pmwiki/pmwiki.php/Main/MarvelComicsSeries
2952,Mary Sue Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MarySueTropes
2953,Mascot,https://tvtropes.org/pmwiki/pmwiki.php/Main/Mascot
2954,Mascot Racer,https://tvtropes.org/pmwiki/pmwiki.php/Main/MascotRacer
2955,Mascot RPG,https://tvtropes.org/pmwiki/pmwiki.php/Main/MascotRPG
2956,Mascot With Attitude,https://tvtropes.org/pmwiki/pmwiki.php/Main/MascotWithAttitude
2957,Masculine Girl Feminine Boy,https://tvtropes.org/pmwiki/pmwiki.php/Main/MasculineGirlFeminineBoy
2958,Masculinity Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MasculinityTropes
2959,Masquerade,https://tvtropes.org/pmwiki/pmwiki.php/Main/Masquerade
2960,Massively Multiplayer Online Role Playing Game,https://tvtropes.org/pmwiki/pmwiki.php/Main/MassivelyMultiplayerOnlineRolePlayingGame
2961,Massive Multiplayer Crossover,https://tvtropes.org/pmwiki/pmwiki.php/Main/MassiveMultiplayerCrossover
2962,Massive Numbered Siblings,https://tvtropes.org/pmwiki/pmwiki.php/Main/MassiveNumberedSiblings
2963,Mass Oh Crap,https://tvtropes.org/pmwiki/pmwiki.php/Main/MassOhCrap
2964,Master Of The Index,https://tvtropes.org/pmwiki/pmwiki.php/Main/MasterOfTheIndex
2965,Math Rock,https://tvtropes.org/pmwiki/pmwiki.php/Main/MathRock
2966,Math Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MathTropes
2967,Maturity Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MaturityTropes
2968,Maybe Magic Maybe Mundane,https://tvtropes.org/pmwiki/pmwiki.php/Main/MaybeMagicMaybeMundane
2969,Mayincatec,https://tvtropes.org/pmwiki/pmwiki.php/Main/Mayincatec
2970,Maze Game,https://tvtropes.org/pmwiki/pmwiki.php/Main/MazeGame
2971,Meaningful Appearance,https://tvtropes.org/pmwiki/pmwiki.php/Main/MeaningfulAppearance
2972,Meaningful Echo,https://tvtropes.org/pmwiki/pmwiki.php/Main/MeaningfulEcho
2973,Meaningful Look,https://tvtropes.org/pmwiki/pmwiki.php/Main/MeaningfulLook
2974,Meaningful Name,https://tvtropes.org/pmwiki/pmwiki.php/Main/MeaningfulName
2975,Meaningful Release Date,https://tvtropes.org/pmwiki/pmwiki.php/Main/MeaningfulReleaseDate
2976,Meaningful Rename,https://tvtropes.org/pmwiki/pmwiki.php/Main/MeaningfulRename
2977,Meaningful Titles,https://tvtropes.org/pmwiki/pmwiki.php/Main/MeaningfulTitles
2978,Meat Of The Index,https://tvtropes.org/pmwiki/pmwiki.php/Main/MeatOfTheIndex
2979,Meat Puppet,https://tvtropes.org/pmwiki/pmwiki.php/Main/MeatPuppet
2980,Mecha Game,https://tvtropes.org/pmwiki/pmwiki.php/Main/MechaGame
2981,Mecha Monogatari,https://tvtropes.org/pmwiki/pmwiki.php/Main/MechaMonogatari
2982,Mechanically Unusual Fighter,https://tvtropes.org/pmwiki/pmwiki.php/Main/MechanicallyUnusualFighter
2983,Mecha Show,https://tvtropes.org/pmwiki/pmwiki.php/Main/MechaShow
2984,Mecha Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MechaTropes
2985,Media,https://tvtropes.org/pmwiki/pmwiki.php/Main/Media
2986,Media Adaptation Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MediaAdaptationTropes
2987,Media Diversity Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MediaDiversityTropes
2988,Media Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MediaTropes
2989,Media Watchdog,https://tvtropes.org/pmwiki/pmwiki.php/Main/MediaWatchdog
2990,Medical Drama,https://tvtropes.org/pmwiki/pmwiki.php/Main/MedicalDrama
2991,Medical Horror,https://tvtropes.org/pmwiki/pmwiki.php/Main/MedicalHorror
2992,Medical Treatment Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MedicalTreatmentTropes
2993,Medieval Stasis,https://tvtropes.org/pmwiki/pmwiki.php/Main/MedievalStasis
2994,Medium Awareness,https://tvtropes.org/pmwiki/pmwiki.php/Main/MediumAwareness
2995,Medium Blending,https://tvtropes.org/pmwiki/pmwiki.php/Main/MediumBlending
2996,Mega Corp,https://tvtropes.org/pmwiki/pmwiki.php/Main/MegaCorp
2997,Megaton Punch,https://tvtropes.org/pmwiki/pmwiki.php/Main/MegatonPunch
2998,Melodic Death Metal,https://tvtropes.org/pmwiki/pmwiki.php/Main/MelodicDeathMetal
2999,Melodic Rap,https://tvtropes.org/pmwiki/pmwiki.php/Main/MelodicRap
3000,Memento Mac Guffin,https://tvtropes.org/pmwiki/pmwiki.php/Main/MementoMacGuffin
3001,Memetic Badass,https://tvtropes.org/pmwiki/pmwiki.php/Main/MemeticBadass
3002,Memetic Loser,https://tvtropes.org/pmwiki/pmwiki.php/Main/MemeticLoser
3003,Memetic Molester,https://tvtropes.org/pmwiki/pmwiki.php/Main/MemeticMolester
3004,Memetic Mutation,https://tvtropes.org/pmwiki/pmwiki.php/Main/MemeticMutation
3005,Memetic Personality Change,https://tvtropes.org/pmwiki/pmwiki.php/Main/MemeticPersonalityChange
3006,Memetics In Fiction,https://tvtropes.org/pmwiki/pmwiki.php/Main/MemeticsInFiction
3007,Memory Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MemoryTropes
3008,Men Act Women Are,https://tvtropes.org/pmwiki/pmwiki.php/Main/MenActWomenAre
3009,Men Are Tough,https://tvtropes.org/pmwiki/pmwiki.php/Main/MenAreTough
3010,Menstruation Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MenstruationTropes
3011,Mental Illness Webcomics,https://tvtropes.org/pmwiki/pmwiki.php/Main/MentalIllnessWebcomics
3012,Mental Time Travel,https://tvtropes.org/pmwiki/pmwiki.php/Main/MentalTimeTravel
3013,Mental World,https://tvtropes.org/pmwiki/pmwiki.php/Main/MentalWorld
3014,Mentor Index,https://tvtropes.org/pmwiki/pmwiki.php/Main/MentorIndex
3015,Merchandise Driven,https://tvtropes.org/pmwiki/pmwiki.php/Main/MerchandiseDriven
3016,Mercy Kill,https://tvtropes.org/pmwiki/pmwiki.php/Main/MercyKill
3017,Mermaid Media,https://tvtropes.org/pmwiki/pmwiki.php/Main/MermaidMedia
3018,Mer Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MerTropes
3019,Meta Concepts,https://tvtropes.org/pmwiki/pmwiki.php/Main/MetaConcepts
3020,Metafiction Demanded This Index,https://tvtropes.org/pmwiki/pmwiki.php/Main/MetafictionDemandedThisIndex
3021,Metalcore,https://tvtropes.org/pmwiki/pmwiki.php/Main/Metalcore
3022,Metallic Motifs,https://tvtropes.org/pmwiki/pmwiki.php/Main/MetallicMotifs
3023,Metallic Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MetallicTropes
3024,Metal Slime,https://tvtropes.org/pmwiki/pmwiki.php/Main/MetalSlime
3025,Meta Origin,https://tvtropes.org/pmwiki/pmwiki.php/Main/MetaOrigin
3026,Metaphorgotten,https://tvtropes.org/pmwiki/pmwiki.php/Main/Metaphorgotten
3027,Metaphorically True,https://tvtropes.org/pmwiki/pmwiki.php/Main/MetaphoricallyTrue
3028,Metaphysical Place,https://tvtropes.org/pmwiki/pmwiki.php/Main/MetaphysicalPlace
3029,Metaplot,https://tvtropes.org/pmwiki/pmwiki.php/Main/Metaplot
3030,Meta Power,https://tvtropes.org/pmwiki/pmwiki.php/Main/MetaPower
3031,Meta Power Up,https://tvtropes.org/pmwiki/pmwiki.php/Main/MetaPowerUp
3032,Meta Webcomics,https://tvtropes.org/pmwiki/pmwiki.php/Main/MetaWebcomics
3033,Metroidvania,https://tvtropes.org/pmwiki/pmwiki.php/Main/Metroidvania
3034,Mexican Media,https://tvtropes.org/pmwiki/pmwiki.php/Main/MexicanMedia
3035,Mexican Series,https://tvtropes.org/pmwiki/pmwiki.php/Main/MexicanSeries
3036,Middle Grade Literature,https://tvtropes.org/pmwiki/pmwiki.php/Main/MiddleGradeLiterature
3037,Might Makes Right,https://tvtropes.org/pmwiki/pmwiki.php/Main/MightMakesRight
3038,Mighty Glacier,https://tvtropes.org/pmwiki/pmwiki.php/Main/MightyGlacier
3039,Milestone Celebration,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilestoneCelebration
3040,Military And Warfare Anime And Manga,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilitaryAndWarfareAnimeAndManga
3041,Military And Warfare Comics,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilitaryAndWarfareComics
3042,Military And Warfare Films,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilitaryAndWarfareFilms
3043,Military And Warfare Literature,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilitaryAndWarfareLiterature
3044,Military And Warfare Superindex,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilitaryAndWarfareSuperindex
3045,Military And Warfare Television,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilitaryAndWarfareTelevision
3046,Military And Warfare Tropes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilitaryAndWarfareTropes
3047,Military And Warfare Video Games,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilitaryAndWarfareVideoGames
3048,Military And Warfare Western Animation,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilitaryAndWarfareWesternAnimation
3049,Military And Warfare Works,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilitaryAndWarfareWorks
3050,Military Science Fiction,https://tvtropes.org/pmwiki/pmwiki.php/Main/MilitaryScienceFiction
3051,Mind Control,https://tvtropes.org/pmwiki/pmwiki.php/Main/MindControl
3052,Mind Over Matter,https://tvtropes.org/pmwiki/pmwiki.php/Main/MindOverMatter
3053,Mind Rape,https://tvtropes.org/pmwiki/pmwiki.php/Main/MindRape
3054,Mind Screw,https://tvtropes.org/pmwiki/pmwiki.php/Main/MindScrew
3055,Mini Game,https://tvtropes.org/pmwiki/pmwiki.php/Main/MiniGame
3056,Minigame Game,https://tvtropes.org/pmwiki/pmwiki.php/Main/MinigameGame
3057,Minimalistic Cover Art,https://tvtropes.org/pmwiki/pmwiki.php/Main/MinimalisticCoverArt
3058,Miniseries,https://tvtropes.org/pmwiki/pmwiki.php/Main/Miniseries
3059,Mink Becomes This Index Most,https://tvtropes.org/pmwiki/pmwiki.php/Main/MinkBecomesThisIndexMost
3060,Minor Crime Reveals Major Plot,https://tvtropes.org/pmwiki/pmwiki.php/Main/MinorCrimeRevealsMajorPlot
3061,Miracle Rally,https://tvtropes.org/pmwiki/pmwiki.php/Main/MiracleRally
3062,Mirror Character,https://tvtropes.org/pmwiki/pmwiki.php/Main/MirrorCharacter
3063,Mirroring Factions,https://tvtropes.org/pmwiki/pmwiki.php/Main/MirroringFactions
3064,Mirror Match,https://tvtropes.org/pmwiki/pmwiki.php/Main/MirrorMatch
3065,Mirror Universe,https://tvtropes.org/pmwiki/pmwiki.php/Main/MirrorUniverse
3066,Misaimed Fandom,https://tvtropes.org/pmwiki/pmwiki.php/Main/MisaimedFandom
3067,Misaimed Marketing,https://tvtropes.org/pmwiki/pmwiki.php/Main/MisaimedMarketing
3068,Misattributed Song,https://tvtropes.org/pmwiki/pmwiki.php/Main/MisattributedSong
3069,Misblamed,https://tvtropes.org/pmwiki/pmwiki.php/Main/Misblamed
3070,Miscarriage Of Justice,https://tvtropes.org/pmwiki/pmwiki.php/Main/MiscarriageOfJustice
3071,Miscellaneous Games,https://tvtropes.org/pmwiki/pmwiki.php/Main/MiscellaneousGames
3072,Mismatched Eyes,https://tvtropes.org/pmwiki/pmwiki.php/Main/MismatchedEyes
3073,Misplaced Retribution,https://tvtropes.org/pmwiki/pmwiki.php/Main/MisplacedRetribution
3074,Missed The Call,https://tvtropes.org/pmwiki/pmwiki.php/Main/MissedTheCall
3075,Missing Episode,https://tvtropes.org/pmwiki/pmwiki.php/Main/MissingEpisode
3076,Missing Mom,https://tvtropes.org/pmwiki/pmwiki.php/Main/MissingMom
3077,Missing Trailer Scene,https://tvtropes.org/pmwiki/pmwiki.php/Main/MissingTrailerScene
3078,Mission Control,https://tvtropes.org/pmwiki/pmwiki.php/Main/MissionControl
3079,Mistaken For Gay,https://tvtropes.org/pmwiki/pmwiki.php/Main/MistakenForGay
3080,Mistaken For Index,https://tvtropes.org/pmwiki/pmwiki.php/Main/MistakenForIndex
3081,Mistaken For Racist,https://tvtropes.org/pmwiki/pmwiki.php/Main/MistakenForRacist
3082,Mistaken Identity,https://tvtropes.org/pmwiki/pmwiki.php/Main/MistakenIdentity
3083,Mister Seahorse,https://tvtropes.org/pmwiki/pmwiki.php/Main/MisterSeahorse
3084,Mistreatment Induced Betrayal,https://tvtropes.org/pmwiki/pmwiki.php/Main/MistreatmentInducedBetrayal
3085,Mix And Match Critters,https://tvtropes.org/pmwiki/pmwiki.php/Main/MixAndMatchCritters
3086,Mix And Match Weapon,https://tvtropes.org/pmwiki/pmwiki.php/Main/MixAndMatchWeapon
3087,Mobile Phone Game,https://tvtropes.org/pmwiki/pmwiki.php/Main/MobilePhoneGame
3088,Modernized God,https://tvtropes.org/pmwiki/pmwiki.php/Main/ModernizedGod
